Alaska	77	59.3108	-134.9121
Alaska	78	59.802	-135.4724
Alaska	79	59.6039	-136.3445
Alaska	80	59.1619	-136.8251
Alaska	81	59.2441	-137.6079
Alaska	82	60.0902	-139.2119
Alaska	83	60.3575	-139.0938
Alaska	84	60.1866	-140.0056
Alaska	85	60.3059	-140.9999
Alaska	86	70.0187	-141.0205
Alabama	1	35.0041	-88.1955
Alabama	2	34.9918	-85.6068
Alabama	3	32.8404	-85.1756
Alabama	4	32.2593	-84.8927
Alabama	5	32.1535	-85.0342
Alabama	6	31.7947	-85.1358
Alabama	7	31.52	-85.0438
Alabama	8	31.3384	-85.0836
Alabama	9	31.2093	-85.107
Alabama	10	31.0023	-84.9944
Alabama	11	30.9953	-87.6009
Alabama	12	30.9423	-87.5926
Alabama	13	30.8539	-87.6256
Alabama	14	30.6745	-87.4072
Alabama	15	30.4404	-87.3688
Alabama	16	30.1463	-87.524
Alabama	17	30.1546	-88.3864
Alabama	18	31.8939	-88.4743
Alabama	19	34.8938	-88.1021
Alabama	20	34.9479	-88.1721
Alabama	21	34.9107	-88.1461
Arkansas	1	33.0225	-94.0416
Arkansas	2	33.0075	-91.2057
Arkansas	3	33.118	-91.1989
Arkansas	4	33.1824	-91.1041
Arkansas	5	33.3053	-91.1343
Arkansas	6	33.4211	-91.1646
Arkansas	7	33.4337	-91.2263
Arkansas	8	33.5403	-91.2524
Arkansas	9	33.6112	-91.1797
Arkansas	10	33.6855	-91.2524
Arkansas	11	33.6946	-91.1261
Arkansas	12	33.7883	-91.1412
Arkansas	13	33.77	-91.0451
Arkansas	14	33.8328	-91.0341
Arkansas	15	33.9399	-91.0863
Arkansas	16	34.0208	-90.9256
Arkansas	17	34.0856	-90.9036
Arkansas	18	34.1345	-90.9586
Arkansas	19	34.1675	-90.9132
Arkansas	20	34.138	-90.8501
Arkansas	21	34.2311	-90.9325
Arkansas	22	34.3446	-90.6935
Arkansas	23	34.4409	-90.5603
Arkansas	24	34.5348	-90.5548
Arkansas	25	34.5959	-90.5768
Arkansas	26	34.7213	-90.5301
Arkansas	27	34.7574	-90.5328
Arkansas	28	34.878	-90.4546
Arkansas	29	34.8454	-90.3529
Arkansas	30	34.869	-90.2911
Arkansas	31	35.0255	-90.3104
Arkansas	32	35.1154	-90.2843
Arkansas	33	35.1323	-90.1772
Arkansas	34	35.1985	-90.1112
Arkansas	35	35.2826	-90.1524
Arkansas	36	35.4383	-90.1332
Arkansas	37	35.5579	-90.0206
Arkansas	38	35.674	-89.978
Arkansas	39	35.7287	-89.9547
Arkansas	40	35.9169	-89.6594
Arkansas	41	35.9658	-89.6883
Arkansas	42	36.0013	-89.713
Arkansas	43	35.9958	-90.3735
Arkansas	44	36.1268	-90.2664
Arkansas	45	36.2875	-90.0934
Arkansas	46	36.3892	-90.0742
Arkansas	47	36.418	-90.1511
Arkansas	48	36.4997	-90.1566
Arkansas	49	36.4986	-94.6198
Arkansas	50	35.3801	-94.4412
Arkansas	51	33.6318	-94.4893
Arkansas	52	33.6421	-94.4522
Arkansas	53	33.5597	-94.4
Arkansas	54	33.5883	-94.2462
Arkansas	55	33.5872	-94.1885
Arkansas	56	33.5345	-94.0375
Arkansas	57	33.4314	-94.043
Arkansas	58	33.0213	-94.043
Arizona	1	36.9993	-112.5989
Arizona	2	37.0004	-110.863
Arizona	3	37.0004	-109.0475
Arizona	4	31.3325	-109.0503
Arizona	5	31.3325	-111.0718
Arizona	6	32.4935	-114.8126
Arizona	7	32.5184	-114.8099
Arizona	8	32.5827	-114.8044
Arizona	9	32.6246	-114.7992
Arizona	10	32.67	-114.7474
Arizona	11	32.7457	-114.7014
Arizona	12	32.7342	-114.6176
Arizona	13	32.7422	-114.5819
Arizona	14	32.7584	-114.5393
Arizona	15	32.8167	-114.5095
Arizona	16	32.845	-114.4696
Arizona	17	32.9107	-114.4817
Arizona	18	32.9741	-114.4803
Arizona	19	33.0317	-114.5256
Arizona	20	33.0259	-114.6094
Arizona	21	33.0317	-114.6588
Arizona	22	33.0904	-114.7096
Arizona	23	33.2065	-114.6849
Arizona	24	33.2846	-114.722
Arizona	25	33.3546	-114.6973
Arizona	26	33.4051	-114.7258
Arizona	27	33.412	-114.6533
Arizona	28	33.5016	-114.5888
Arizona	29	33.5317	-114.5599
Arizona	30	33.6306	-114.5187
Arizona	31	33.6786	-114.5297
Arizona	32	33.7083	-114.494
Arizona	33	33.7609	-114.5036
Arizona	34	33.8157	-114.5284
Arizona	35	33.8545	-114.5325
Arizona	36	33.9285	-114.538
Arizona	37	33.953	-114.5235
Arizona	38	34.0049	-114.4748
Arizona	39	34.0299	-114.4308
Arizona	40	34.0891	-114.4363
Arizona	41	34.1357	-114.3526
Arizona	42	34.172	-114.2908
Arizona	43	34.2044	-114.2255
Arizona	44	34.2595	-114.1685
Arizona	45	34.2572	-114.1301
Arizona	46	34.3037	-114.1397
Arizona	47	34.3664	-114.2276
Arizona	48	34.4012	-114.2633
Arizona	49	34.4534	-114.3388
Arizona	50	34.493	-114.3608
Arizona	51	34.5292	-114.3811
Arizona	52	34.5959	-114.4377
Arizona	53	34.6547	-114.4569
Arizona	54	34.7506	-114.5297
Arizona	55	34.8172	-114.5847
Arizona	56	34.8724	-114.6341
Arizona	57	34.949	-114.6313
Arizona	58	35.0342	-114.6351
Arizona	59	35.1019	-114.6451
Arizona	60	35.1233	-114.619
Arizona	61	35.1716	-114.5682
Arizona	62	35.3364	-114.5984
Arizona	63	35.4506	-114.6643
Arizona	64	35.578	-114.6753
Arizona	65	35.6171	-114.6547
Arizona	66	35.6528	-114.6918
Arizona	67	35.7053	-114.7028
Arizona	68	35.805	-114.7093
Arizona	69	35.8679	-114.6602
Arizona	70	35.9836	-114.7426
Arizona	71	36.0891	-114.7536
Arizona	72	36.1124	-114.6794
Arizona	73	36.1423	-114.6327
Arizona	74	36.1301	-114.4872
Arizona	75	36.1445	-114.369
Arizona	76	36.0746	-114.3038
Arizona	77	36.0602	-114.3172
Arizona	78	36.0163	-114.2451
Arizona	79	36.0402	-114.1438
Arizona	80	36.0979	-114.115
Arizona	81	36.1101	-114.1274
Arizona	82	36.119	-114.1054
Arizona	83	36.1989	-114.0463
Arizona	84	36.3638	-114.045
Arizona	85	37.0001	-114.0508
California	1	41.9983	-124.4009
California	2	42.0024	-123.6237
California	3	42.0126	-123.1526
California	4	42.0075	-122.0073
California	5	41.9962	-121.2369
California	6	41.9983	-119.9982
California	7	39.0021	-120.0037
California	8	37.5555	-117.9575
California	9	36.3594	-116.3699
California	10	35.0075	-114.6368
California	11	34.9659	-114.6382
California	12	34.9107	-114.6286
California	13	34.8758	-114.6382
California	14	34.8454	-114.597
California	15	34.789	-114.5682
California	16	34.7269	-114.4968
California	17	34.6648	-114.4501
California	18	34.6581	-114.4597
California	19	34.5869	-114.4322
California	20	34.5235	-114.3787
California	21	34.4601	-114.3869
California	22	34.45	-114.3361
California	23	34.4375	-114.3031
California	24	34.4024	-114.2674
California	25	34.3559	-114.1864
California	26	34.3049	-114.1383
California	27	34.2561	-114.1315
California	28	34.2595	-114.1651
California	29	34.2044	-114.2249
California	30	34.1914	-114.2221
California	31	34.172	-114.2908
California	32	34.1368	-114.3237
California	33	34.1186	-114.3622
California	34	34.1118	-114.4089
California	35	34.0856	-114.4363
California	36	34.0276	-114.4336
California	37	34.0117	-114.4652
California	38	33.9582	-114.5119
California	39	33.9308	-114.5366
California	40	33.9058	-114.5091
California	41	33.8613	-114.5256
California	42	33.8248	-114.5215
California	43	33.7597	-114.505
California	44	33.7083	-114.494
California	45	33.6832	-114.5284
California	46	33.6363	-114.5242
California	47	33.5895	-114.5393
California	48	33.5528	-114.5242
California	49	33.5311	-114.5586
California	50	33.507	-114.5778
California	51	33.4418	-114.6245
California	52	33.4142	-114.6506
California	53	33.4039	-114.7055
California	54	33.3546	-114.6973
California	55	33.3041	-114.7302
California	56	33.2858	-114.7206
California	57	33.2754	-114.6808
California	58	33.2582	-114.6698
California	59	33.2467	-114.6904
California	60	33.172	-114.6794
California	61	33.0904	-114.7083
California	62	33.0858	-114.6918
California	63	33.0328	-114.6629
California	64	33.0501	-114.6451
California	65	33.0305	-114.6286
California	66	33.0282	-114.5888
California	67	33.0351	-114.575
California	68	33.0328	-114.5174
California	69	32.9718	-114.4913
California	70	32.9764	-114.4775
California	71	32.9372	-114.4844
California	72	32.8427	-114.4679
California	73	32.8161	-114.5091
California	74	32.785	-114.5311
California	75	32.7573	-114.5284
California	76	32.7503	-114.5641
California	77	32.7353	-114.6162
California	78	32.748	-114.6986
California	79	32.7191	-114.722
California	80	32.6868	-115.1944
California	81	32.5121	-117.3395
California	82	32.7838	-117.4823
California	83	33.0501	-117.5977
California	84	33.2341	-117.6814
California	85	33.4578	-118.0591
California	86	33.5403	-118.629
California	87	33.7928	-118.7073
California	88	33.9582	-119.3706
California	89	34.1925	-120.005
California	90	34.2561	-120.7164
California	91	34.536	-120.9128
California	92	34.9749	-120.8427
California	93	35.2131	-121.1325
California	94	35.5255	-121.322
California	95	35.9691	-121.8013
California	96	36.2808	-122.1446
California	97	36.7268	-122.1721
California	98	37.2227	-122.6871
California	99	37.7783	-122.8903
California	100	37.8965	-123.2378
California	101	38.3449	-123.3202
California	102	38.7423	-123.8338
California	103	38.9946	-123.9793
California	104	39.3088	-124.0329
California	105	39.7642	-124.0823
California	106	40.1663	-124.5314
California	107	40.4658	-124.6509
California	108	41.011	-124.3144
California	109	41.2386	-124.3419
California	110	41.717	-124.4545
California	111	41.9983	-124.4009
Colorado	1	37.0004	-109.0448
Colorado	2	36.9949	-102.0424
Colorado	3	41.0006	-102.0534
Colorado	4	40.9996	-109.0489
Colorado	1	37.0004	-109.0448
Connecticut	2	42.0498	-73.4875
Connecticut	3	42.0511	-73.4247
Connecticut	4	42.0371	-72.8146
Connecticut	5	41.9983	-72.8174
Connecticut	6	42.0044	-72.7638
Connecticut	7	42.036	-72.7563
Connecticut	8	42.0368	-72.6945
Connecticut	9	42.0309	-72.6086
Connecticut	10	42.0269	-72.6059
Connecticut	11	42.0269	-72.5784
Connecticut	12	42.035	-72.5729
Connecticut	13	42.035	-72.4026
Connecticut	14	42.0248	-71.7984
Connecticut	15	41.6832	-71.7874
Connecticut	16	41.4165	-71.7984
Connecticut	17	41.3892	-71.8341
Connecticut	18	41.3273	-71.8526
Connecticut	19	41.3309	-71.8938
Connecticut	20	41.3103	-71.9302
Connecticut	21	41.2907	-72.0195
Connecticut	22	41.2618	-72.0827
Connecticut	23	41.1962	-72.4322
Connecticut	24	41.0866	-73.0007
Connecticut	25	41.0255	-73.2493
Connecticut	26	40.9509	-73.6132
Connecticut	27	40.983	-73.6606
Connecticut	28	41.0338	-73.6723
Connecticut	29	41.1011	-73.7272
Connecticut	30	41.2153	-73.4834
Connecticut	31	41.2953	-73.5507
Connecticut	32	41.4906	-73.5329
Connecticut	33	42.0493	-73.4875
Delaware	1	39.7188	-75.7919
Delaware	2	39.521	-75.7837
Delaware	3	38.9081	-75.7288
Delaware	4	38.5911	-75.7068
Delaware	5	38.46	-75.6944
Delaware	6	38.4482	-74.8608
Delaware	7	38.8654	-74.8526
Delaware	8	38.8451	-75.0504
Delaware	9	39.0565	-75.1678
Delaware	10	39.2525	-75.3236
Delaware	11	39.3662	-75.461
Delaware	12	39.4542	-75.5592
Delaware	13	39.4908	-75.5578
Delaware	14	39.5713	-75.5118
Delaware	15	39.6284	-75.5557
Delaware	16	39.8106	-75.3937
Delaware	17	39.8249	-75.4692
Delaware	18	39.8296	-75.6477
Delaware	19	39.7199	-75.7906
Florida	1	30.9988	-87.605
Florida	2	30.9964	-86.5613
Florida	3	31.0035	-85.5313
Florida	4	31.0012	-85.1193
Florida	5	31.0023	-85.0012
Florida	6	30.9364	-84.9847
Florida	7	30.8845	-84.9367
Florida	8	30.8409	-84.9271
Florida	9	30.7902	-84.9257
Florida	10	30.7489	-84.9147
Florida	11	30.6993	-84.8611
Florida	12	30.6911	-84.4272
Florida	13	30.6509	-83.5991
Florida	14	30.5895	-82.5595
Florida	15	30.5682	-82.2134
Florida	16	30.5315	-82.2134
Florida	17	30.3883	-82.1997
Florida	18	30.3598	-82.1544
Florida	19	30.3598	-82.0638
Florida	20	30.4877	-82.0226
Florida	21	30.6308	-82.0473
Florida	22	30.6757	-82.0514
Florida	23	30.7111	-82.0377
Florida	24	30.7371	-82.0514
Florida	25	30.7678	-82.0102
Florida	26	30.7914	-82.0322
Florida	27	30.7997	-81.9717
Florida	28	30.8244	-81.9608
Florida	29	30.8056	-81.8893
Florida	30	30.7914	-81.8372
Florida	31	30.7796	-81.796
Florida	32	30.7536	-81.6696
Florida	33	30.7289	-81.6051
Florida	34	30.7324	-81.5666
Florida	35	30.7229	-81.5295
Florida	36	30.7253	-81.4856
Florida	37	30.7111	-81.4609
Florida	38	30.7088	-81.4169
Florida	39	30.7064	-81.2274
Florida	40	30.4345	-81.2357
Florida	41	30.316	-81.1725
Florida	42	29.7763	-81.0379
Florida	43	28.8603	-80.5861
Florida	44	28.4771	-80.365
Florida	45	28.1882	-80.3815
Florida	46	27.1789	-79.9255
Florida	47	26.8425	-79.8198
Florida	48	26.1394	-79.9118
Florida	49	25.5115	-79.9997
Florida	50	24.8802	-80.3815
Florida	51	24.5384	-80.8704
Florida	52	24.3959	-81.925
Florida	53	24.4496	-82.2066
Florida	54	24.5484	-82.3137
Florida	55	24.6982	-82.1997
Florida	56	25.2112	-81.3977
Florida	57	25.6019	-81.4622
Florida	58	25.9235	-81.9456
Florida	59	26.3439	-82.2876
Florida	60	26.9098	-82.5307
Florida	61	27.3315	-82.8342
Florida	62	27.7565	-83.0182
Florida	63	28.0574	-83.0017
Florida	64	28.6098	-82.8548
Florida	65	28.9697	-83.0264
Florida	66	29.0478	-83.205
Florida	67	29.4157	-83.5318
Florida	68	29.9133	-83.9767
Florida	69	29.893	-84.1072
Florida	70	29.694	-84.4409
Florida	71	29.4551	-85.0465
Florida	72	29.4946	-85.361
Florida	73	29.7262	-85.5807
Florida	74	30.1594	-86.1946
Florida	75	30.2175	-86.851
Florida	76	30.1499	-87.5171
Florida	77	30.3006	-87.4429
Florida	78	30.4256	-87.375
Florida	79	30.483	-87.3743
Florida	80	30.5658	-87.3907
Florida	81	30.6344	-87.4004
Florida	82	30.6763	-87.4141
Florida	83	30.7702	-87.5253
Florida	84	30.8527	-87.6256
Florida	85	30.947	-87.5912
Florida	86	30.9682	-87.5912
Florida	87	30.9964	-87.605
Georgia	1	34.9974	-85.6082
Georgia	2	34.9906	-84.7266
Georgia	3	34.9895	-84.158
Georgia	4	34.9996	-83.1088
Georgia	5	34.9287	-83.1418
Georgia	6	34.8318	-83.3025
Georgia	7	34.7281	-83.356
Georgia	8	34.6569	-83.308
Georgia	9	34.5744	-83.1528
Georgia	10	34.4839	-83.0072
Georgia	11	34.4681	-82.8918
Georgia	12	34.4443	-82.8589
Georgia	13	34.2674	-82.749
Georgia	14	34.1254	-82.6831
Georgia	15	34.014	-82.5952
Georgia	16	33.8647	-82.3988
Georgia	17	33.7563	-82.2505
Georgia	18	33.6695	-82.2217
Georgia	19	33.5963	-82.1558
Georgia	20	33.5036	-82.0432
Georgia	21	33.3707	-81.9484
Georgia	22	33.2077	-81.8303
Georgia	23	33.1674	-81.7795
Georgia	24	33.1456	-81.7424
Georgia	25	33.0881	-81.6078
Georgia	26	33.0075	-81.5034
Georgia	27	32.9418	-81.5089
Georgia	28	32.6914	-81.4142
Georgia	29	32.5815	-81.4087
Georgia	30	32.5283	-81.2769
Georgia	31	32.4576	-81.1945
Georgia	32	32.3185	-81.1642
Georgia	33	32.2151	-81.1436
Georgia	34	32.1128	-81.1134
Georgia	35	32.0477	-80.9225
Georgia	36	32.05	-80.696
Georgia	37	31.8881	-80.7289
Georgia	38	31.4697	-80.9665
Georgia	39	30.9988	-81.1011
Georgia	40	30.7041	-81.2288
Georgia	41	30.7241	-81.6023
Georgia	42	30.7713	-81.7657
Georgia	43	30.8221	-81.9498
Georgia	44	30.756	-82.0239
Georgia	45	30.6379	-82.0459
Georgia	46	30.4866	-82.0239
Georgia	47	30.4309	-82.0363
Georgia	48	30.3575	-82.061
Georgia	49	30.3598	-82.1585
Georgia	50	30.3859	-82.2025
Georgia	51	30.4842	-82.2148
Georgia	52	30.5682	-82.2162
Georgia	53	30.6131	-82.9688
Georgia	54	30.7041	-84.8639
Georgia	55	30.7831	-84.9257
Georgia	56	30.9117	-84.9586
Georgia	57	30.9741	-84.9985
Georgia	58	31.1282	-85.063
Georgia	59	31.2116	-85.107
Georgia	60	31.5247	-85.0493
Georgia	61	31.8006	-85.1358
Georgia	62	31.9592	-85.0919
Georgia	63	32.157	-85.0342
Georgia	64	32.25	-84.9023
Georgia	65	32.3974	-84.9628
Georgia	66	32.5468	-85.0342
Georgia	67	32.6949	-85.1001
Georgia	68	32.8138	-85.166
Georgia	69	32.9833	-85.2072
Georgia	70	33.6512	-85.3418
Georgia	71	34.562	-85.5231
Georgia	72	34.9929	-85.6068
Hawaii	1	19.5158	-154.6284
Hawaii	2	19.8894	-154.8235
Hawaii	3	20.1849	-155.0391
Hawaii	4	20.391	-155.5952
Hawaii	5	20.8614	-155.793
Hawaii	6	21.0948	-156.1858
Hawaii	7	21.3597	-156.6595
Hawaii	8	21.4748	-157.1182
Hawaii	9	21.5515	-157.5247
Hawaii	10	21.8832	-157.8186
Hawaii	11	22.3386	-159.218
Hawaii	12	22.3374	-159.7508
Hawaii	13	22.1493	-160.1422
Hawaii	14	21.8857	-160.3922
Hawaii	15	21.6025	-160.3249
Hawaii	16	21.7276	-159.9939
Hawaii	17	21.6932	-159.4295
Hawaii	18	21.1037	-158.1784
Hawaii	19	20.8152	-157.4629
Hawaii	20	20.6803	-157.2171
Hawaii	21	20.3408	-156.8285
Hawaii	22	20.2931	-156.5456
Hawaii	23	20.1643	-156.1418
Hawaii	24	19.9308	-156.2393
Hawaii	25	19.2826	-156.1432
Hawaii	26	18.9881	-156.1212
Hawaii	27	18.71	-155.712
Hawaii	28	18.8829	-155.3673
Hawaii	29	19.2048	-154.8839
Hawaii	30	19.5158	-154.6271
Iowa	1	40.5848	-95.7623
Iowa	2	40.5785	-93.5445
Iowa	3	40.6129	-91.7372
Iowa	4	40.5545	-91.6768
Iowa	5	40.5451	-91.6246
Iowa	6	40.3622	-91.4365
Iowa	7	40.4637	-91.3623
Iowa	8	40.5482	-91.4021
Iowa	9	40.6931	-91.1124
Iowa	10	40.8107	-91.1028
Iowa	11	40.9218	-90.9668
Iowa	12	41.1642	-91.0121
Iowa	13	41.2406	-91.1082
Iowa	14	41.4067	-91.0451
Iowa	15	41.451	-90.7086
Iowa	16	41.5178	-90.4793
Iowa	17	41.5908	-90.3419
Iowa	18	41.7457	-90.2788
Iowa	19	41.8164	-90.2074
Iowa	20	41.9023	-90.1538
Iowa	21	42.0962	-90.1744
Iowa	22	42.1441	-90.2692
Iowa	23	42.2905	-90.4298
Iowa	24	42.4093	-90.537
Iowa	25	42.5217	-90.64
Iowa	26	42.636	-90.7127
Iowa	27	42.6956	-90.7883
Iowa	28	42.7712	-91.0533
Iowa	29	42.8448	-91.0904
Iowa	30	42.9082	-91.1398
Iowa	31	43.0609	-91.1549
Iowa	32	43.1391	-91.1522
Iowa	33	43.2882	-91.0547
Iowa	34	43.3322	-91.2057
Iowa	35	43.414	-91.2236
Iowa	36	43.5008	-91.2305
Iowa	37	43.4998	-96.5973
Iowa	38	43.4818	-96.611
Iowa	39	43.3871	-96.5245
Iowa	40	43.2232	-96.5533
Iowa	41	43.1301	-96.4421
Iowa	42	42.9243	-96.5479
Iowa	43	42.7188	-96.6357
Iowa	44	42.6158	-96.5561
Iowa	45	42.5055	-96.4847
Iowa	46	42.4599	-96.3995
Iowa	47	42.3667	-96.405
Iowa	48	42.2722	-96.3446
Iowa	49	42.2051	-96.3625
Iowa	50	41.9983	-96.2416
Iowa	51	41.9513	-96.1372
Iowa	52	41.7662	-96.0741
Iowa	53	41.6267	-96.0988
Iowa	54	41.4561	-95.9477
Iowa	55	41.2819	-95.8804
Iowa	56	41.0338	-95.8653
Iowa	57	40.8346	-95.8365
Iowa	58	40.6775	-95.8461
Iowa	59	40.5837	-95.761
ldaho	1	49	-117.0319
ldaho	2	49.0018	-116.0486
ldaho	3	47.9752	-116.0445
ldaho	4	47.5765	-115.6915
ldaho	5	47.5487	-115.7574
ldaho	6	47.4239	-115.7595
ldaho	7	47.3109	-115.535
ldaho	8	47.2606	-115.3235
ldaho	9	47.1888	-115.2878
ldaho	10	47.1542	-115.2493
ldaho	11	46.9728	-115.0433
ldaho	12	46.8677	-114.9472
ldaho	13	46.7201	-114.7865
ldaho	14	46.6984	-114.7549
ldaho	15	46.6325	-114.5874
ldaho	16	46.6325	-114.4638
ldaho	17	46.6466	-114.3279
ldaho	18	46.5135	-114.343
ldaho	19	46.453	-114.3896
ldaho	20	46.3488	-114.4144
ldaho	21	46.2682	-114.4611
ldaho	22	46.1227	-114.5105
ldaho	23	45.8585	-114.4418
ldaho	24	45.7742	-114.5654
ldaho	25	45.6745	-114.5229
ldaho	26	45.5621	-114.5654
ldaho	27	45.5439	-114.4666
ldaho	28	45.4601	-114.3375
ldaho	29	45.5468	-114.2441
ldaho	30	45.5631	-114.1342
ldaho	31	45.6889	-113.9708
ldaho	32	45.6102	-113.8403
ldaho	33	45.4409	-113.7978
ldaho	34	45.272	-113.7085
ldaho	35	45.026	-113.4256
ldaho	36	44.9405	-113.4998
ldaho	37	44.7887	-113.3459
ldaho	38	44.8062	-113.2471
ldaho	39	44.735	-113.118
ldaho	40	44.4887	-113.0246
ldaho	41	44.3592	-112.8502
ldaho	42	44.4151	-112.831
ldaho	43	44.4887	-112.7266
ldaho	44	44.4504	-112.3901
ldaho	45	44.5347	-112.327
ldaho	46	44.522	-112.1127
ldaho	47	44.5582	-111.8848
ldaho	48	44.5132	-111.8271
ldaho	49	44.5396	-111.4645
ldaho	50	44.6198	-111.5057
ldaho	51	44.7292	-111.3684
ldaho	52	44.4759	-111.0539
ldaho	53	43.8623	-111.0471
ldaho	54	42.0013	-111.0471
ldaho	55	41.9962	-112.1663
ldaho	56	41.9871	-113.8458
ldaho	57	41.9942	-114.0422
ldaho	58	42.0013	-114.8222
ldaho	59	41.9973	-115.9126
ldaho	60	41.9962	-117.014
ldaho	61	42.0013	-117.0264
ldaho	62	43.782	-117.0277
ldaho	63	43.833	-117.0325
ldaho	64	43.8632	-117.003
ldaho	65	43.9073	-116.9776
ldaho	66	44.0244	-116.9302
ldaho	67	44.0491	-116.9735
ldaho	68	44.1014	-116.933
ldaho	69	44.1561	-116.8945
ldaho	70	44.1965	-116.9714
ldaho	71	44.2442	-116.981
ldaho	72	44.2486	-117.0339
ldaho	73	44.2304	-117.0525
ldaho	74	44.2585	-117.0895
ldaho	75	44.2806	-117.1122
ldaho	76	44.259	-117.1541
ldaho	77	44.2973	-117.2255
ldaho	78	44.3445	-117.1994
ldaho	79	44.3813	-117.2372
ldaho	80	44.4769	-117.2269
ldaho	81	44.5234	-117.1836
ldaho	82	44.5376	-117.1458
ldaho	83	44.7423	-117.0442
ldaho	84	44.7921	-116.9316
ldaho	85	44.8568	-116.898
ldaho	86	44.9356	-116.8327
ldaho	87	44.9624	-116.8513
ldaho	88	44.9896	-116.8554
ldaho	89	45.0313	-116.8417
ldaho	90	45.0968	-116.7819
ldaho	91	45.1627	-116.7229
ldaho	92	45.2178	-116.7105
ldaho	93	45.3213	-116.6741
ldaho	94	45.3984	-116.6185
ldaho	95	45.4433	-116.5883
ldaho	96	45.463	-116.5553
ldaho	97	45.5371	-116.5334
ldaho	98	45.614	-116.464
ldaho	99	45.6904	-116.5354
ldaho	100	45.734	-116.5354
ldaho	101	45.7541	-116.5594
ldaho	102	45.7843	-116.6357
ldaho	103	45.7781	-116.5965
ldaho	104	45.7805	-116.6597
ldaho	105	45.8259	-116.7105
ldaho	106	45.8159	-116.7586
ldaho	107	45.8341	-116.7908
ldaho	108	45.8642	-116.8046
ldaho	109	45.9053	-116.8595
ldaho	110	45.9545	-116.8739
ldaho	111	45.9769	-116.8925
ldaho	112	46.0218	-116.9302
ldaho	113	46.0932	-116.9838
ldaho	114	46.1385	-116.9344
ldaho	115	46.1727	-116.9268
ldaho	116	46.2007	-116.9646
ldaho	117	46.2435	-116.9591
ldaho	118	46.2782	-116.992
ldaho	119	46.3152	-117.0209
ldaho	120	46.3446	-117.0511
ldaho	121	46.427	-117.0408
ldaho	122	46.9451	-117.0394
ldaho	123	48.9996	-117.0319
Illinois	1	42.5116	-90.629
Illinois	2	42.4924	-87.0213
Illinois	3	41.7641	-87.2067
Illinois	4	41.7611	-87.5226
Illinois	5	39.6417	-87.5336
Illinois	6	39.3566	-87.5308
Illinois	7	39.1386	-87.6517
Illinois	8	38.9445	-87.5157
Illinois	9	38.7294	-87.5047
Illinois	10	38.6115	-87.6146
Illinois	11	38.4944	-87.6544
Illinois	12	38.374	-87.778
Illinois	13	38.2856	-87.8371
Illinois	14	38.2414	-87.9758
